x,y,t,yobserved
0.15629179422677486,0.36998796201582584,0.7180718752182998,yes
0.8123965444276509,0.2319256915795498,0.5106028068158339,no
0.8095905781639268,0.8755017270295795,0.7716997369773615,no
0.5936726351474935,0.7570541184533823,0.5407971192892289,no
0.8436649143705914,0.29307215977138634,0.5371962868506782,no
0.9419077053252272,0.9488867637913674,0.7862313892115403,no
0.04474061455320233,0.6173113064189649,0.815021360150242,yes
0.21399689681793022,0.9349637032113287,0.8680484535848209,yes
0.19059617833369102,0.4862305989674881,0.1920525511907137,yes
0.5983060946947012,0.7382102647674167,0.8023118353749368,yes
0.8402329584848192,0.26523277946470625,0.6335775921993688,no
0.791789293560442,0.0675210313496768,0.7246083730185906,no
0.4846098419123508,0.6381579325530886,0.7823105569391662,yes
0.5770175935943478,0.47600761557708227,0.6577055038751434,yes
0.6667209232487095,0.9454329528145695,0.2867176813457702,no
0.3263333788265198,0.3657347177044442,0.4461591534520831,yes
0.34025517013263096,0.9571634928784022,0.7590006410137875,yes
0.8651623752733979,0.8249013642614482,0.4670942795286773,no
0.9808614939028582,0.8296512265473828,0.6016938808109872,no
0.4405865694290263,0.9416880682299662,0.4524691402760781,yes
0.933113162614835,0.37860986649599937,0.9659107145633493,yes
0.7790241839653611,0.6057231664173646,0.9095398813155324,yes
0.6686806081685894,0.34720794738989125,0.3151176915992072,no
0.6667609134286256,0.6461603349714793,0.796429399635909,yes
0.561228256363187,0.8421160659528111,0.3643011921138394,no
0.07053775310251587,0.5561430171804049,0.8804511061868567,yes
0.34680868114694363,0.9630909345365929,0.9323286379402042,yes
0.9840927781366424,0.9502306608211959,0.1990869590679583,no
0.40717856417409415,0.6592963935871663,0.8890497913433473,yes
0.5015107167004367,0.7313076808972214,0.6566492892287833,yes
0.696189905442925,0.38122897743259965,0.37102333250424496,no
0.12206153474189485,0.8747708020372164,0.7797950453087477,yes
0.7274703667002376,0.6047047878222633,0.505028771474205,no
0.9092053443365571,0.3130786725705632,0.7062110188805533,no
0.7660589822598816,0.7026536333938767,0.306654338736132,no
0.43346181459563526,0.8544708831219734,0.7246308765229035,yes
0.9607507913930105,0.29630250697264593,0.515277522166332,no
0.6307800086628359,0.4120700291699617,0.331807495388631,no
0.2806822871854764,0.5121870771717817,0.9134339965799425,yes
0.3403931987765916,0.5130413480834011,0.7958815057193318,yes
0.9714397530137167,0.9891595203317651,0.5812616319199707,no
0.6791617899191387,0.24097055013592983,0.33613604082608606,no
0.3140191895772474,0.08654758101930765,0.8848673977894196,yes
0.8441851143541828,0.37620637712418126,0.9154464446072795,yes
0.3382258572054728,0.4918550935757796,0.2964115495801868,no
0.6206668591608626,0.3331372585478185,0.6217455824321318,yes
0.9392232408918539,0.20394926892184406,0.5749597235602659,no
0.7095383418460344,0.597548669677721,0.864893402499137,yes
0.8506852747980707,0.678302090819991,0.5153594489256483,no
0.17067686074393518,0.7147913520531202,0.5395077768564438,yes
0.08968033601356773,0.7348647053636537,0.7827053701583596,yes
0.02435959898520812,0.850619219777934,0.8400987419322591,yes
0.4811230051080496,0.8238427333766446,0.712996097385406,yes
0.5134680298321881,0.16321416341883144,0.6874229451372028,yes
0.5003127012488762,0.7260511716815452,0.7826581622411408,yes
0.20772454692851638,0.1284009177301375,0.4389010052820304,yes
0.8852720672251353,0.4555807044272655,0.922534469307886,yes
0.3008894008169217,0.5938927542850668,0.9757398887747606,yes
0.956061849067519,0.8946613869612947,0.8916508553217616,no
0.37875589876043125,0.024564214808809826,0.6841629778819956,yes
0.9131039814973565,0.47677670133646677,0.3085150200881268,no
0.7912786106346403,0.6471423215753356,0.8530901189420246,yes
0.17438910539342767,0.9713915532942015,0.9912123762372663,yes
0.992263452766452,0.5135763798049917,0.6534782327345134,no
0.9651603061081024,0.4979103209747888,0.6840605514383898,no
0.7414011621381638,0.893811915259868,0.9213723558352112,yes
0.6289506321085201,0.4959156481223932,0.7474266670222044,yes
0.6948958742256968,0.08352709695961913,0.8985712399514781,yes
0.6702157624663463,0.7937150646781037,0.1156382691043857,no
0.9183841969985169,0.8307931655134888,0.5951462284282799,no
0.7049651260264038,0.40551919308849227,0.36455388635912034,no
0.34897783714457553,0.8424603103563135,0.5484068306184849,yes
0.6558018544251918,0.3742469320897188,0.4410298609140365,no
0.9887781460177072,0.08252702931818301,0.9400554314987629,no
0.47330939637240044,0.21294523044767644,0.26038351283129996,no
0.9188224188809198,0.6068703029872917,0.16981930344092117,no
0.9164413777439302,0.8999486310847284,0.7514037651964394,no
0.14451201714619955,0.6189871422750588,0.7738662327191979,yes
0.9440062913848053,0.9223823734351251,0.55104975497699,no
0.8861207088041765,0.8389376735039347,0.7076192301849666,no
0.3106589384035685,0.5279343210665951,0.6402873711753875,yes
0.43001915217258146,0.24354838745750196,0.38253516897521833,no
0.9378969617810371,0.9097217717993684,0.804411416167955,no
0.9340796440504753,0.9942130531852036,0.9992728160493024,yes
0.7548933949252068,0.016942540014890817,0.7038421508993723,no
0.624268706219657,0.539750597542815,0.8088840273749399,yes
0.8143419882301053,0.606318225926918,0.9137332809891533,yes
0.6516374950393689,0.5709027911578142,0.6447187794072985,no
0.7815411761874689,0.7770741493656033,0.42750030843942693,no
0.5033074878544341,0.18482562546225134,0.9145938196485203,yes
0.6144759176279257,0.9867278972070406,0.6620624189592953,yes
0.9905681384733771,0.6440217494549796,0.8306483204791741,no
0.3956561325264073,0.8955292128158318,0.6101306916473047,yes
0.514758984878791,0.8151949990397516,0.5430133423614479,yes
0.5615763802447129,0.3176122907031216,0.8344523007794394,yes
0.4832184094497517,0.5609673677540353,0.5765027278032447,yes
0.8268097194678743,0.19591618103613584,0.6442706821892209,no
0.6199635970478838,0.8988739382061386,0.7769324129654619,yes
0.3240872709161594,0.9689701633528199,0.21065743447936322,no
0.9366803392168399,0.8323502380198018,0.9569121207131658,yes
0.5186492042860211,0.8388083828611776,0.6101830448497841,yes
0.8285514066501372,0.9179786982150417,0.3362021069678852,no
0.3475719679523108,0.600776050522729,0.8186416104350678,yes
0.9894413653811247,0.9622587492330175,0.3747969143031236,no
0.2734643851769045,0.8891909662503901,0.2851781086487976,yes
0.8599395868756738,0.5021171546313699,0.6854763206745766,no
0.5618269104220042,0.9758612628415968,0.996994004511389,yes
0.4959104422707977,0.07535076817885089,0.5965084355225075,yes
0.9278871522505743,0.8232222244214971,0.4063649751719633,no
0.9559398108936266,0.8908490793416566,0.826183514115859,no
0.8504507049033481,0.7009889785465953,0.8981232800487843,yes
0.7591989358642608,0.6328051976424467,0.8414339981600412,yes
0.9609922628777794,0.22255793203805574,0.7179214653553079,no
0.7138381604566222,0.9205242788401538,0.7801327919514549,yes
0.9334178323980007,0.8078007943529963,0.9423370510457713,yes
0.5675255494186922,0.1663955577567099,0.7034372016772477,yes
0.6292185755289728,0.3409539616433739,0.29919869037595437,no
0.4810829581152126,0.8909611043950761,0.5841573849184529,yes
0.19337313773508158,0.9715223064935576,0.723712339669888,yes
0.7151218940458581,0.7597571151595763,0.8135325390804298,yes
0.8800659178789978,0.9255225703977392,0.9126948363425906,yes
0.6221575066494991,0.6609589261030759,0.7062972142143609,yes
0.08649288632345764,0.9451441609779386,0.9684351009848905,yes
0.9086086334958854,0.4048444150580184,0.9782064633869613,yes
0.9817226423973267,0.7371125734415522,0.781194951970617,no
0.05318703404789471,0.318245371739735,0.1721782490874985,yes
0.4687154145247131,0.7550324412942683,0.8278845138523714,yes
0.9531489200063319,0.8231468339144954,0.822848181268093,no
0.7671306784396483,0.3775582771844468,0.8341182374706654,yes
0.9829812346930791,0.3764153170122726,0.2610861290339736,no
0.4586053167457814,0.32663556081248724,0.45947976908460864,yes
0.35154547324336005,0.7990459812630695,0.41911806401181545,yes
0.8153174132805316,0.6482305626894425,0.4135054755572553,no
0.3487422257357181,0.8605672743710239,0.6941427070205816,yes
0.18582149158775751,0.5734464346237251,0.9299872285722562,yes
0.6895249446526803,0.05962561787468079,0.5141589005800373,no
0.8594487735153824,0.8389252242933927,0.928075836861646,yes
0.8218342903777449,0.3698132658547346,0.9184906883912075,yes
0.8624186136674068,0.48203064395817874,0.7027769826066718,no
0.4798282791088878,0.922916103831282,0.5694433907678937,yes
0.628074883036214,0.5144327590270066,0.8642382977125767,yes
0.43803700020511094,0.1589431984315397,0.7139172887671845,yes
0.9711098942881662,0.1520831736473034,0.958766007488563,no
0.7670469228675865,0.14195133112499103,0.40998035196453286,no
0.10605852399475946,0.8542408284338573,0.7782512644881042,yes
0.9788776245306225,0.42320178950041587,0.8821731219889193,no
0.7479155828782542,0.20294537603833174,0.3878836168626286,no
0.22878593737719155,0.49052155200395,0.5868630948947868,yes
0.7338235821282779,0.9327965497064679,0.6143808353154944,no
0.8037166941479754,0.9466662789357922,0.3860119964502114,no
0.24702126202278418,0.8607539341682154,0.7337814405011072,yes
0.22811379725762826,0.524447783450424,0.6076285840865203,yes
0.21372645134352453,0.08501475265861153,0.7073452705635558,yes
0.23464294986608336,0.5092666152219951,0.5871598994257847,yes
0.872536322577514,0.7690357672799712,0.9643140586486243,yes
0.7714857266496717,0.9426895113450522,0.7215936688859873,no
0.3282641521285804,0.9560437145526176,0.7829432837923902,yes
0.7502650854840747,0.4589340747211097,0.3802805070667345,no
0.375316474128337,0.5637750728961082,0.6820605201572674,yes
0.7014532477453972,0.9604056575797337,0.1654246089403955,no
0.3074887010848515,0.6817864340773621,0.23859812199649477,no
0.8447802253740291,0.5568067026422854,0.9170394078758105,yes
0.9911195498298349,0.985397270457129,0.9847544785706606,no
0.7513286707031086,0.6608378381547637,0.5238815110876069,no
0.6098715478611145,0.43315328248571316,0.2903948222964975,no
0.9764374207905993,0.748177976737407,0.40338996489911894,no
0.503905800097008,0.7122116382950485,0.989610333392162,yes
0.5694143967980692,0.9873520450985205,0.21066462664534202,no
0.5803119432095631,0.8092572691690687,0.647839860155766,yes
0.9419418245596443,0.7936446793695668,0.9618047478170887,yes
0.526217383821262,0.27697862246036087,0.9284732764700595,yes
0.6638523766537272,0.8303148133881462,0.979449459892354,yes
0.6058096451274955,0.6432425012798595,0.2380715345442993,no
0.8901460171403148,0.2515718583010722,0.4523784065265082,no
0.8978727542862579,0.4377174644541646,0.1605949874224014,no
0.9717933203294455,0.06339181190772258,0.8048395706832601,no
0.411109097130661,0.8602007142930104,0.9454791115724901,yes
0.2705427285406008,0.918139403479842,0.5786401747105518,yes
0.08917872441491359,0.2761342338419889,0.5545392915702765,yes
0.03527787024404361,0.5777791136543361,0.3597129543983094,yes
0.7290720578260896,0.8074820198436954,0.8531606375766758,yes
0.9498106937339443,0.43301803303942954,0.5682126125433173,no
0.5175100708181941,0.8314103801757677,0.7578172764778177,yes
0.2672788279422573,0.6779352668885805,0.8334539753009248,yes
0.7877596771860564,0.6819847022534411,0.7236746934749443,no
0.6802385083356071,0.7433056384033743,0.47229136965289786,no
0.3000038515542458,0.9262712652803564,0.9344127165769087,yes
0.15584212569752387,0.8714839852574817,0.7919322906382931,yes
0.7159322658633618,0.6791374701177066,0.8640752631967171,yes
0.28283210409804493,0.6523540414117823,0.9529821467448628,yes
0.8302553588038661,0.7567445515551787,0.7560104106096295,no
0.2633076409177093,0.3081059374524677,0.8549410243788297,yes
0.6641901872891325,0.717408593517338,0.9774573078155323,yes
0.029811334520923327,0.16206433020942662,0.8515213130232674,yes
0.24787485778423746,0.6637040939874044,0.25549431389208915,yes
0.3230585537679985,0.6781015743615763,0.7872630531135555,yes
0.702523015233989,0.7499314788553886,0.5379375542105099,no
0.7076236809733585,0.46366483033162553,0.2810163049874087,no
0.7672841689639263,0.8732390068025921,0.3732534662013155,no
0.35344105451500984,0.9809888594838129,0.5564049789726441,yes
0.05752147597936441,0.5105439462951967,0.5554816650127085,yes
0.3876939180251604,0.9322508340310098,0.9820995851187709,yes
0.5046762592153724,0.4647822586569025,0.9002341007273941,yes
0.9855457513863606,0.9017020383816283,0.6563283775293426,no
0.4149384287394695,0.9402977600357822,0.9308017393552236,yes
0.7339506250567971,0.3269050850841204,0.5029159304177604,no
0.5024717589247469,0.03143568429974164,0.7431928728998425,yes
0.5251155729019084,0.63734696866412,0.9658844885802286,yes
0.6718841341647832,0.6512522164824628,0.2967501480152981,no
0.9349132871843904,0.9418347069698714,0.6358641706797542,no
0.4492415271459195,0.9255340467310443,0.2556803846366737,no
0.8039573394377986,0.6711995867968448,0.9495936714549017,yes
0.08025377341969586,0.3920116833423328,0.7343490057630814,yes
0.7647495443301908,0.38971390219227087,0.5772532425254479,no
0.533379755308335,0.06130310611476175,0.8545151860508484,yes
0.2353350848213961,0.07558576280186369,0.5950211097791333,yes
0.6958712189446437,0.7780575072210374,0.874047029871655,yes
0.12021961179567242,0.703801683200316,0.9012201067878168,yes
0.618432812555838,0.4315005831187706,0.4468776478141122,no
0.6185435288475314,0.9895400946203092,0.517679700226662,no
0.34232731575997266,0.14171957466466423,0.7327065960055965,yes
0.9847134823638608,0.9739983666749639,0.9214362409308785,no
0.9219437067630065,0.5401743041396982,0.7816616050117001,no
0.7607961277136885,0.9474656929442664,0.6406142875284343,no
0.9329347082568784,0.6278282881487243,0.9288306719275173,no
0.3295576789723059,0.47121843186898693,0.8970102768321513,yes
0.974560013312944,0.5383783610284996,0.6700213437855401,no
0.6050497576699554,0.7538626185385344,0.41637225131902206,no
0.6145540915546517,0.9316866302616817,0.626582520613547,yes
0.616612961255709,0.8868803302844754,0.8439772657026077,yes
0.8849555866732242,0.5277464386610295,0.6003979530695964,no
0.4112332670461779,0.6597850158692632,0.9707000836501783,yes
0.04779621201211304,0.08958594548635121,0.242123385298141,yes
0.9456635563848801,0.08024031259399145,0.335361331049831,no
0.3520074856002182,0.2527760627094613,0.9724811291335659,yes
0.44428992165316095,0.5197857977931227,0.668701625434171,yes
0.8684809632386579,0.23512112723786638,0.3420922364374493,no
0.3084240299386737,0.5134520456712024,0.712970647609662,yes
0.1312021858161766,0.7972005399438273,0.9995155757687723,yes
0.4815722220533537,0.6695826729130693,0.9215301823958704,yes
0.5474782336558415,0.04844678747890152,0.439255337389106,no
0.5799974332222058,0.6285909895312365,0.8395067072173963,yes
0.11262699540477139,0.7003922307871729,0.5332284929441302,yes
0.7835760198149215,0.9677047509099359,0.8375928151519156,yes
0.4540425320817074,0.8616380066707943,0.5393203334582484,yes
0.8768930538803912,0.16820558018018383,0.6979617795299972,no
0.38611628041630486,0.11307831605672802,0.624894782491183,yes
0.07348128790589326,0.1482418943235527,0.5746191389651154,yes
0.6963758413311738,0.8193608085378534,0.21012356547781094,no
0.6210495937692744,0.11234354820362147,0.2862837189162506,no
0.6690140684228789,0.6817867532958377,0.653275882213937,no
0.6089917193128913,0.4833104754782993,0.46012856022181997,no
0.8905273989303883,0.6559484407325986,0.8410951302235032,no
0.8019780286697207,0.9467481186928537,0.5692876840001815,no
0.2222283728414426,0.9716572986665734,0.4823587453602193,yes
0.6214226601452493,0.9744869068090425,0.9919977527500841,yes
0.5024639607200097,0.012430796906078956,0.7751251889085574,yes
0.5920026111824093,0.6866429811442318,0.8559967200818717,yes
0.42785957828700405,0.6826466066488772,0.808155695093648,yes
0.4065471000974056,0.9414997723326345,0.6793350432271527,yes
0.7784824886627886,0.8880138707628082,0.20203439531712664,no
0.5489868918454703,0.9167431823803276,0.7330543181464569,yes
0.7776918986704098,0.7379943034712835,0.5253973902552224,no
0.25392682373714226,0.7578848031129483,0.11702225064710384,no
0.4211537923350269,0.9894103773405319,0.8200516688051593,yes
0.9036495870292693,0.6770748889124971,0.740783423973119,no
0.31555161098752527,0.37894548689622154,0.37287813494300154,yes
0.4213593822639048,0.21408914343918783,0.9699867244036023,yes
0.3849338028666893,0.3992602301875847,0.5139036396395334,yes
0.820280982336314,0.5138722388142203,0.2798533941439071,no
0.11755308763338246,0.9718373218765252,0.472445196120478,yes
0.3287719009394542,0.988560828365043,0.9485656029791112,yes
0.7192906747740833,0.9312071692805155,0.46893278646288805,no
0.4619294929832146,0.002101035855637534,0.7851022220742523,yes
0.5889041957747025,0.8408746133785281,0.6730453722910074,yes
0.7464221908490518,0.9125854387129451,0.6271424939011357,no
0.3593610221536905,0.09215011956453178,0.17313341071747704,no
0.26327787440560757,0.8310666149386096,0.8950600101272377,yes
0.931324918206349,0.42824995585352177,0.6451954617586889,no
0.9974421202161954,0.9796150116728997,0.6217832618231292,no
0.783430003717176,0.3190555016660892,0.7310553082779744,no
0.3078801523729807,0.3563234642341795,0.21003171261314013,no
0.11600213971865148,0.9642052306402342,0.0447638856926249,no
0.6387744030339533,0.0650949422073821,0.5617901663165151,no
0.7442767252908591,0.7509805881842382,0.7959227636062848,yes
0.3913485817655612,0.6978185254756598,0.1683260102007655,no
0.2216370284001069,0.4157005074345623,0.20794286614196694,no
0.3823380666412437,0.6174170180911568,0.906872869552489,yes
0.5394596746354416,0.5684269818974002,0.9922431533297621,yes
0.4550178421805193,0.03942606407044219,0.6185873104927395,yes
0.6127141832927743,0.8159185090204635,0.448414441604066,no
0.5533415211502446,0.9405075670366456,0.8168746006978906,yes
0.38628014578358116,0.3846721397230627,0.8208091503018998,yes
0.43761520942594134,0.3159553242560803,0.3815802282304903,no
0.8456422600887632,0.6152593920163167,0.974749259896796,yes
0.561195778130666,0.2096684895091364,0.6177194652014161,yes
0.7340037161548012,0.09543181103727705,0.9781267886127236,yes
0.9563095170280949,0.4784407186742765,0.2929562673103177,no
0.43453721537772716,0.7200973031516318,0.9838383316508116,yes
0.46349507669110035,0.8333408261933977,0.4718807562748661,yes
0.35398158990347406,0.8399925907109699,0.6178202667335819,yes
0.08021653195287537,0.414598696099113,0.3326022715591804,yes
0.4843485752363976,0.6361495574431368,0.7095313237075687,yes
0.6538848394409296,0.6684084840132005,0.1736628950577697,no
0.3285998668795096,0.6597367253790354,0.8857950648315505,yes
0.6145196919281883,0.6643369562903103,0.379579102444327,no
0.07053949798249537,0.09315844110756119,0.8257740114110218,yes
0.9362114469657519,0.2855626560048894,0.9808442872139242,yes
0.9842828501177325,0.7498033463109937,0.9716136172438874,no
0.89650493332711,0.5124057985225177,0.7861873393407497,no
0.4303962325720111,0.6345218141078267,0.1888129541682921,no
0.09791460421991849,0.9792612957761059,0.9733397532748383,yes
0.7388044413396786,0.40392429933511087,0.4783888081009999,no
0.3970538483124283,0.9204638955113275,0.4344998008566263,yes
0.8515200522165991,0.24801357552140946,0.20305442735925197,no
0.27279303063007543,0.726898431545951,0.402373469694258,yes
0.355870186251528,0.32846229766598267,0.945292384088221,yes
0.4834920457116205,0.26177864708922005,0.879185295757392,yes
0.7154493292855952,0.9712380348725513,0.42533107231575473,no
0.80245611001455,0.6562486440186615,0.6926331404148531,no
0.716004820486021,0.71828480622056,0.1685768233496191,no
0.5044533482978795,0.5019581085734028,0.8913611885212506,yes
0.6651288453999797,0.5083218702371046,0.9203275341639123,yes
0.3756398738778207,0.8912812375807685,0.5757517670571152,yes
0.6261846550102605,0.9049504685686915,0.7485354157231207,yes
0.6363014272265237,0.5539208897514529,0.8092408233684273,yes
0.9752193228407913,0.9938529033327574,0.5273654146830937,no
0.3926959295254959,0.7745671064286159,0.13668292085106654,no
0.9688282889649391,0.9209189541331593,0.8419892023545329,no
0.02276886601615513,0.8825782844251293,0.6350405790866044,yes
0.8738864658227312,0.3954662743101116,0.6574774649230891,no
0.06974700750235108,0.8997673730607403,0.9396398190179217,yes
0.9199370472388977,0.4855790751728204,0.43491365658364434,no
0.5956593505590415,0.012548727363472678,0.5412219693643301,no
0.49570979526165315,0.22745974515867862,0.9491529442098539,yes
0.9917992322998856,0.7644846833022287,0.9217816403828994,no
0.4817214755345772,0.5281676687811446,0.9044270410379789,yes
0.5669060541829374,0.513726087260898,0.27912065648386614,no
0.817098199990838,0.5294459768867961,0.45186493281408974,no
0.2796392271476271,0.1849746631921207,0.3532556346275188,yes
0.5176155736571733,0.9935420393390806,0.6409825257144507,yes
0.7148964082652967,0.14311018310152424,0.31097965200607997,no
0.4684124294834079,0.7648403748659768,0.8359194204890135,yes
0.5050044200949422,0.8380545321507153,0.5816159221731535,yes
0.9245659163368145,0.4295497971859781,0.45402808783617504,no
0.7596411655728597,0.7053837252590627,0.2805145218675435,no
0.4963822909485298,0.4180864663885627,0.6860305482032807,yes
0.4733629110798603,0.5370663861347411,0.7350958841726645,yes
0.09427988959112088,0.6426648016696401,0.9103477136721243,yes
0.6309405274402595,0.7605277942910416,0.6820700973614056,yes
0.7320920505752402,0.978951100728437,0.22420133390716215,no
0.13806635893717667,0.8890658481175566,0.8803413244568047,yes
0.6482484682023295,0.7763183161762623,0.32451852580058466,no
0.9106280059513945,0.7006506446202168,0.3372078553125902,no
0.931480575454815,0.8013393670314681,0.5668297159697127,no
0.6572078282772023,0.17866398242430148,0.7699675264495413,yes
0.4328457899929593,0.7695516839632149,0.8419940802556504,yes
0.22342604800857357,0.8302557357715149,0.8048040978613774,yes
0.32779888655504197,0.616494467546326,0.47058017467359886,yes
0.7633354671891976,0.3713223188539023,0.46098445737930904,no
0.5537461263422514,0.7367413395852804,0.6698813076191815,yes
0.7691501947218624,0.5287768476223544,0.9217969457160663,yes
0.17083099734944085,0.2980012165143164,0.9791228428547663,yes
0.9044226591294526,0.1692258090401717,0.7746181673195945,no
0.1761158022478858,0.21823497756982785,0.7690841889804031,yes
0.2794802295711166,0.5276348473959424,0.4415562475435676,yes
0.6704658090738829,0.7971707456847794,0.7550275040083,yes
0.9220868097941763,0.9835851408340908,0.5971587137813671,no
0.9908840739278018,0.5355364071758348,0.7897038999578666,no
0.6104230921654501,0.08233377174470746,0.8373065339948359,yes
0.08958503582575217,0.957837707526586,0.8997526119706601,yes
0.5025395860242938,0.8101803392288862,0.8111097186738339,yes
0.9107643735150117,0.09823427672774465,0.7702651069863315,no
0.656129465707624,0.931656307065277,0.7343654572930344,yes
0.5970992567179536,0.9746320642421202,0.9901983849067351,yes
0.6305200796562398,0.9131627667229809,0.6538565237222921,yes
0.9856731785028319,0.6636055513426276,0.5598588943539645,no
0.7856214949292641,0.7343426649182576,0.2738797450792276,no
0.8648433509807181,0.8412128042246332,0.7873442557228179,no
0.7912551335032687,0.8810905063619605,0.5943195466221349,no
0.48041855610254336,0.673119236298342,0.5892449118752637,yes
0.718292185202311,0.9492105310202472,0.5546303502093609,no
0.9031678953083548,0.3527157962796288,0.5437667175293845,no
0.7852487470592948,0.9421012004988614,0.8572828426994189,yes
0.409000135527671,0.9426135304398021,0.5061365724961986,yes
0.3178456274714019,0.9277923583314471,0.9362283290455126,yes
0.48340373563411965,0.5460636711597437,0.8375914818918955,yes
0.7271474879451545,0.871059646416553,0.8861931132963674,yes
0.660698240824507,0.3198941382161751,0.5669040031814783,no
0.4661829490945375,0.15309405376549068,0.4122178584298737,no
0.9811853762978289,0.9770141870185447,0.9065448098865568,no
0.3986222344906435,0.29476375663495347,0.6557607943760204,yes
0.9033488426401295,0.056306970416806545,0.7156650512385784,no
0.7037552095033577,0.024441892709595292,0.4861927590345094,no
0.5158231865498402,0.3042106392747903,0.17263344704049444,no
0.3968148565689632,0.9661970120725191,0.4859854195871218,yes
0.9321639641409789,0.6382032796339536,0.34852715394630013,no
0.05980471289300693,0.9746775630777761,0.7565993172706743,yes
0.9758643239772657,0.6844832506983531,0.6203602746525368,no
0.7178988322780868,0.9881775910000268,0.631919683337254,no
0.6069608938050595,0.07660201430471014,0.5519814657059942,no
0.4612588766338068,0.007280712294017944,0.28319539948716266,no
0.3262111773376669,0.44303560396948105,0.3911347371761548,yes
0.9555053753152403,0.9509470395550004,0.9277338158598238,no
0.7417911346385879,0.7934102963982252,0.5636729334192049,no
0.8363529670980607,0.16546377160426995,0.921414136367272,yes
0.8771022564545057,0.6708248428528885,0.9829241374207244,yes
0.7703989565261462,0.07360245450738989,0.7639301731999603,no
0.39963646003333775,0.9968236367471419,0.0832856870915114,no
0.9295118935227957,0.8412605236568746,0.9459874378652658,yes
0.2942183247426716,0.10083883016528256,0.944889788113364,yes
0.9204337958177964,0.9346870053631731,0.1881512990699358,no
0.1735241592203144,0.2009860824223107,0.4328688160772402,yes
0.13034694475651498,0.7874921903817362,0.38215452156202095,yes
0.2296086854881093,0.9538823707874772,0.7801457670887256,yes
0.7211188667286075,0.35236694156236936,0.4608422414712929,no
0.9596458066458311,0.5641293499082602,0.19047691988577065,no
0.2882784858720939,0.5205210026917813,0.40304961408423423,yes
0.82848381308764,0.4251759098448664,0.8533822348106767,yes
0.4122904927066091,0.19775042832408907,0.9818022065534282,yes
0.3269134139225932,0.47636731016069955,0.6102687820045847,yes
0.6014322775201109,0.9193555649566649,0.6866353025404323,yes
0.6562632195359472,0.9636152269312042,0.8075714845010483,yes
0.0558974909815505,0.8989024641049529,0.6035092352228052,yes
0.38246603700872683,0.3059177424552725,0.7874732250254292,yes
