x,y,t,yobserved
0.20631362049999935,0.03798785524670545,0.8848673977894196,yes
0.7784168108256837,0.2889136611026868,0.9154464446072795,yes
0.2263112938439249,0.34277017907995133,0.2964115495801868,yes
0.5029471046107363,0.23401912022729654,0.6217455824321318,yes
0.9106817685616257,0.14754593967617313,0.5749597235602659,no
0.6064915001978273,0.49813708067547724,0.864893402499137,yes
0.7871753557781698,0.5975251813205364,0.5153594489256483,no
0.0999037257686699,0.5628070754097754,0.5395077768564438,yes
0.048861449340537044,0.5696577633350144,0.7827053701583596,yes
0.012476494523964154,0.7294560304626019,0.8400987419322591,yes
0.35630117557612495,0.749883666428071,0.712996097385406,yes
0.38855872374596845,0.09583399144589966,0.6874229451372028,yes
0.3753127501399116,0.6266318263442943,0.7826581622411408,yes
0.12543701716258693,0.04933475947556176,0.4389010052820304,yes
0.8344893501171,0.36605788358614033,0.922534469307886,yes
0.19571191617044392,0.4433200594493305,0.9757398887747606,yes
0.9350580541549613,0.8622993036809239,0.8916508553217616,no
0.26110596480312664,0.010930841653969292,0.6841629778819956,yes
0.8734314312618408,0.38850977913345575,0.3085150200881268,no
0.7087002251412635,0.5587225431786382,0.8530901189420246,yes
0.10240033273667382,0.9507877184601055,0.9912123762372663,yes
0.9884251062312264,0.4298727678696237,0.6534782327345134,no
0.9483473612973943,0.41259691458527437,0.6840605514383898,no
0.6455384226789918,0.855584073086803,0.9213723558352112,yes
0.5122647648691134,0.38520074573430074,0.7474266670222044,yes
0.5888880751207961,0.05149488282099268,0.8985712399514781,yes
0.5597024653623461,0.7237572560274763,0.1156382691043857,no
0.8809068651475638,0.7812382275964411,0.5951462284282799,no
0.6009704774699136,0.3054858510778671,0.36455388635912034,no
0.23538168398134074,0.7642951745754745,0.5484068306184849,yes
0.5429389633463562,0.27293797285309496,0.4410298609140365,no
0.9832301840299609,0.057098015951540626,0.9400554314987629,no
0.3486655905334033,0.12684744905261391,0.26038351283129996,no
0.8815285281595522,0.522793981960598,0.16981930344092117,no
0.8781530882925617,0.868164367398198,0.7514037651964394,no
0.0826978701229315,0.436025417978988,0.7738662327191979,yes
0.9175770847794495,0.8975926162718606,0.55104975497699,no
0.8356653096878963,0.7901968774745936,0.7076192301849666,no
0.20358395720680034,0.37422006350389125,0.6402873711753875,yes
0.3074678117039036,0.14450065817473723,0.38253516897521833,yes
0.9087738363495685,0.8811633730070589,0.804411416167955,no
0.903292212739969,0.9922070774065122,0.9992728160493024,yes
0.6623787163134556,0.010306322779191968,0.7038421508993723,yes
0.5069900618924108,0.4292699408187215,0.8088840273749399,yes
0.738747431012333,0.5155136876205744,0.9137332809891533,yes
0.5381344599902762,0.464544325381369,0.6447187794072985,yes
0.6961738931319805,0.7094875907078944,0.42750030843942693,no
0.3783129575923878,0.10974140877961935,0.9145938196485203,yes
0.4960282854863036,0.9808525104565191,0.6620624189592953,yes
0.9858966877159945,0.5671189465013586,0.8306483204791741,no
0.27609995386608066,0.8433012212844222,0.6101306916473047,yes
0.38986789869611727,0.7409645094233794,0.5430133423614479,yes
0.4384722055467336,0.2155307412589469,0.8344523007794394,yes
0.35835922034044976,0.4357240964207749,0.5765027278032447,yes
0.7552120158372095,0.13655083695818782,0.6442706821892209,no
0.5021592293562174,0.8582924489240191,0.7769324129654619,yes
0.21455991504302174,0.9507275651802969,0.21065743447936322,no
0.9070251985461071,0.7837857398920385,0.9569121207131658,yes
0.393823100696272,0.7724416301389967,0.6101830448497841,yes
0.7575244200560289,0.8896418918778644,0.3362021069678852,no
0.23418912042927653,0.45928706981676526,0.8186416104350678,yes
0.9842177904541944,0.9500673163905997,0.3747969143031236,no
0.17412357756854346,0.8254967654071592,0.2851781086487976,yes
0.7997178399757892,0.4102029548871715,0.6854763206745766,no
0.43873819384816937,0.9647690319442659,0.996994004511389,yes
0.370918804512008,0.040371202267861506,0.5965084355225075,yes
0.8944308597811275,0.7722632276230996,0.4063649751719633,no
0.9348803664724845,0.8574558729569446,0.826183514115859,no
0.7868585531869747,0.6233839872123141,0.8981232800487843,yes
0.6677909800408433,0.5405390858863774,0.8414339981600412,yes
0.9422491960943671,0.163342731752127,0.7179214653553079,no
0.6117015398903582,0.8903887412992813,0.7801327919514549,yes
0.9023433411182915,0.753643985540339,0.9423370510457713,yes
0.4448053993308403,0.10142845875328321,0.7034372016772477,yes
0.5125672956598413,0.24145845096343233,0.29919869037595437,no
0.35626188535204806,0.8414497893494968,0.5841573849184529,yes
0.11538315406629618,0.9515714943166038,0.723712339669888,yes
0.6132606086947969,0.6846509706573827,0.8135325390804298,yes
0.8272909688456005,0.9005489292154256,0.9126948363425906,yes
0.5046187348649103,0.561110097939536,0.7062972142143609,yes
0.04698695285401011,0.90094356012133,0.9684351009848905,yes
0.8670891411795729,0.3193183828710755,0.9782064633869613,yes
0.9727509944964581,0.6717232684625833,0.781194951970617,no
0.0280079473193533,0.12214058099803071,0.1721782490874985,yes
0.3442047771688934,0.6595666052425972,0.8278845138523714,yes
0.9308208918577843,0.773056949207289,0.822848181268093,no
0.6778100781214618,0.2848259219062408,0.8341182374706654,yes
0.9746166712259046,0.2972751294496827,0.2610861290339736,no
0.33446207664663996,0.21191432602325455,0.45947976908460864,yes
0.23756484650062903,0.7047635817108622,0.41911806401181545,yes
0.7400299488394946,0.5615489381696059,0.4135054755572553,no
0.23518168287341035,0.7898795926378344,0.6941427070205816,yes
0.11017555916182831,0.39511604964645364,0.9299872285722562,yes
0.5824847969754812,0.03605721612749635,0.5141589005800373,no
0.7990504839062387,0.7892250461880259,0.928075836861646,yes
0.7486229456092182,0.2816587157915833,0.9184906883912075,yes
0.8030922394337092,0.39040054593296425,0.7027769826066718,no
0.35503172827074225,0.8866128195533118,0.5694433907678937,yes
0.511276470868584,0.4037168397103057,0.8642382977125767,yes
0.3149567068769017,0.08768787584050042,0.7139172887671845,yes
0.9570821605362696,0.10825440108539186,0.958766007488563,yes
0.6777039523741097,0.09388635873976425,0.40998035196453286,no
0.058653467253353186,0.7515168912719974,0.7782512644881042,yes
0.9685395141686686,0.3406722986165651,0.8821731219889193,no
0.6536466509951864,0.13813388053240017,0.3878836168626286,no
0.14056447125937588,0.3190650610053851,0.5868630948947868,yes
0.6361603159079277,0.9073929395509359,0.6143808353154944,no
0.7248386093000629,0.927302702674061,0.3860119964502114,no
0.15402038295705656,0.7805309170497956,0.7337814405011072,yes
0.14007485087846128,0.35318176238083887,0.6076285840865203,yes
0.12970272367371027,0.030521014656762713,0.7073452705635558,yes
0.14485013189397034,0.3391743752516232,0.5871598994257847,yes
0.8169279783973027,0.7043308290563615,0.9643140586486243,yes
0.6833379765369219,0.9214442879765461,0.7215936688859873,yes
0.2180107528506381,0.9306749174671396,0.7829432837923902,yes
0.6565813919902503,0.3596296981277063,0.3802805070667345,no
0.2580894649402319,0.42329288882548255,0.6820605201572674,yes
0.5967449532589815,0.9445803932425936,0.1654246089403955,no
0.20101900118985028,0.5474479027183707,0.23859812199649477,yes
0.7792169272785123,0.4650545360507983,0.9170394078758105,yes
0.9867187559423647,0.980572208028563,0.9847544785706606,no
0.6579117210618044,0.5712805559373886,0.5238815110876069,no
0.4909074263758131,0.3225406999617533,0.2903948222964975,no
0.9649337287553985,0.6843731417984367,0.40338996489911894,no
0.378913427734207,0.6101272492257128,0.989610333392162,yes
0.44682357603948897,0.9815133430127434,0.21066462664534202,no
0.4585369473206111,0.7378149684353135,0.647839860155766,yes
0.9145981127071978,0.7368557023496518,0.9618047478170887,yes
0.40156105942847775,0.17940598906049554,0.9284732764700595,yes
0.5522761773212645,0.7697864650844537,0.979449459892354,yes
0.4864074856284988,0.5394807069971594,0.2380715345442993,no
0.8412529744855402,0.18385110951263295,0.4523784065265082,no
0.8520241185879243,0.34968338373712204,0.1605949874224014,no
0.9580877888831869,0.04322142206063173,0.8048395706832601,no
0.29005989343712413,0.7942067264152011,0.9454791115724901,yes
0.17186804825339697,0.8693689482710354,0.5786401747105518,yes
0.048565784651592336,0.10650478995721313,0.5545392915702765,yes
0.0182611991864996,0.3499064301003494,0.3597129543983094,yes
0.6303090616644293,0.7442412983241613,0.8531606375766758,yes
0.9259755238326504,0.34834718009180077,0.5682126125433173,no
0.3926633721082231,0.7625328506398474,0.7578172764778177,yes
0.16935839990422208,0.5356538479011397,0.8334539753009248,yes
0.704162493093168,0.5977758347186057,0.7236746934749443,yes
0.5714814682791294,0.6624735163477233,0.47229136965289786,no
0.1950030812508139,0.8835884655265771,0.9344127165769087,yes
0.09006444691972337,0.786097850158199,0.7919322906382931,yes
0.6142456375838046,0.5895314234169462,0.8640752631967171,yes
0.18141305160328614,0.5075029009959231,0.9529821467448628,yes
0.7597896598132015,0.6875539882439912,0.7560104106096295,no
0.16631927734167928,0.1684658648713091,0.8549410243788297,yes
0.5526693960901528,0.6303379818259243,0.9774573078155323,yes
0.015350025093420872,0.03390598946159051,0.8515213130232674,yes
0.15465840145289667,0.5144806194391018,0.25549431389208915,yes
0.21371269146533467,0.545498718701652,0.7872630531135555,yes
0.5980308010837223,0.6719561496927,0.5379375542105099,no
0.604177477423822,0.360702392875641,0.2810163049874087,no
0.6780045824532945,0.8295658328957831,0.3732534662013155,no
0.23918081676584602,0.9700626701741955,0.5564049789726441,yes
0.030415098089104475,0.2864370410342296,0.5554816650127085,yes
0.26900024604943007,0.8966759499425812,0.9820995851187709,yes
0.379687192915497,0.340981328549842,0.9002341007273941,yes
0.9784230897310333,0.8718694087647596,0.6563283775293426,no
0.2935561641921247,0.9096192571201187,0.9308017393552236,yes
0.6363170725390301,0.23774505470602625,0.5029159304177604,no
0.3774748137208379,0.01624947990980119,0.7431928728998425,yes
0.4004309689030039,0.5246105044503946,0.9658844885802286,yes
0.5616562119535717,0.5543472578830295,0.2967501480152981,no
0.9044880708691563,0.9227457166433748,0.6358641706797542,no
0.32552973842915867,0.8892309704845145,0.2556803846366737,no
0.7251523715368511,0.5865761505823821,0.9495936714549017,yes
0.043347220783897855,0.1866372985616811,0.7343490057630814,yes
0.6747957049417126,0.29568857611227517,0.5772532425254479,no
0.4089368593405571,0.03345998503567982,0.8545151860508484,yes
0.1453588434846449,0.028075072297754744,0.5950211097791333,yes
0.590053986150074,0.7058574157971396,0.874047029871655,yes
0.0673361834279873,0.5357443774008699,0.9012201067878168,yes
0.5004459781007813,0.32183470639688005,0.4468776478141122,no
0.500569812963344,0.9849133208327021,0.517679700226662,yes
0.22975765343770038,0.06951775089275669,0.7327065960055965,yes
0.9771870623565111,0.9654696004549841,0.9214362409308785,no
0.8859619526014595,0.4528339881674397,0.7816616050117001,no
0.6698034378289159,0.9277263978497581,0.6406142875284343,no
0.9016509390636127,0.5462963357846118,0.9288306719275173,yes
0.21908297137095967,0.32103501023843495,0.8970102768321513,yes
0.9621636164307348,0.45410674808600837,0.6700213437855401,no
0.48556748346321355,0.6699054167832006,0.41637225131902206,no
0.49611541150060745,0.9031341114850759,0.626582520613547,yes
0.49841225262212174,0.8419571503107475,0.8439772657026077,yes
0.8340509885286873,0.43776877528328173,0.6003979530695964,no
0.29017303348582546,0.5366174599747724,0.9707000836501783,yes
0.02504034494740992,0.015141925913736642,0.242123385298141,yes
0.9199715591296895,0.05471507731263614,0.335361331049831,no
0.23795837775940298,0.14193177552722935,0.9724811291335659,yes
0.32084172806786637,0.387618485359722,0.668701625434171,yes
0.8113700733733025,0.16941353334534615,0.3420922364374493,no
0.20177470609114279,0.3589421392263068,0.712970647609662,yes
0.07420809968955955,0.6691339372846117,0.9995155757687723,yes
0.3567420135533792,0.5568850475743841,0.9215301823958704,yes
0.4236053249913809,0.026441701940760343,0.439255337389106,yes
0.45819722788327644,0.5205053819965826,0.8395067072173963,yes
0.06265591774933887,0.529127370265075,0.5332284929441302,yes
0.6987836993219578,0.9555308455495113,0.8375928151519156,yes
0.33009857651043784,0.7991575888056479,0.5393203334582484,yes
0.8229172409120349,0.11739827071554276,0.6979617795299972,no
0.2676010312094137,0.05648776879391004,0.624894782491183,yes
0.039440393789101025,0.03815440083968746,0.5746191389651154,yes
0.590657576860437,0.7575037111037546,0.21012356547781094,no
0.5033760958451274,0.06786626729879197,0.2862837189162506,no
0.5582969460853058,0.5889933549157602,0.653275882213937,yes
0.4899313167522814,0.37072105960513024,0.46012856022181997,no
0.8417832235880558,0.5747993443513741,0.8410951302235032,no
0.7225733935693461,0.9273867633803112,0.5692876840001815,no
0.1358069112685989,0.9525917276850546,0.4823587453602193,yes
0.5037943913436236,0.9634018020798556,0.9919977527500841,yes
0.3774669962712245,0.006307747761478577,0.7751251889085574,yes
0.4712348514146001,0.5881247196555455,0.8559967200818717,yes
0.30546169850946847,0.5659046867779809,0.808155695093648,yes
0.28591382234750773,0.9111218962000462,0.6793350432271527,yes
0.6922587369086988,0.8491219668933714,0.20203439531712664,no
0.42518674963181025,0.8803627850022253,0.7330543181464569,yes
0.6912482939639983,0.6623271133934441,0.5253973902552224,no
0.15920282777518802,0.6361916741871017,0.11702225064710384,no
0.299262154566601,0.9837232257277493,0.8200516688051593,yes
0.8601160815837192,0.5991906057776397,0.740783423973119,no
0.20756221509217387,0.23465921384709199,0.37287813494300154,yes
0.2994515556428621,0.12278113413274472,0.9699867244036023,yes
0.26655391772805026,0.26374077212125413,0.5139036396395334,yes
0.7465709361594712,0.41926830058728615,0.2798533941439071,no
0.06568590802276209,0.9496776547705965,0.472445196120478,yes
0.2184314318933982,0.9817384946357959,0.9485656029791112,yes
0.6183348747955195,0.9049376428720755,0.46893278646288805,no
0.3376541747354722,0.0010112358654799092,0.7851022220742523,yes
0.4678561737878759,0.7794346361641673,0.6730453722910074,yes
0.651784138920475,0.880584541927039,0.6271424939011357,no
0.24425068319851784,0.04347530602742644,0.17313341071747704,no
0.16629655677857125,0.739098210520742,0.8950600101272377,yes
0.8993455107392059,0.3427166405138391,0.6451954617586889,no
0.9961664516987874,0.9729471611067886,0.6217832618231292,no
0.6985962872207352,0.23441547926773265,0.7310553082779744,yes
0.2013351702990953,0.21437353985700303,0.21003171261314013,yes
0.06472931806897853,0.9361911202817779,0.0447638856926249,no
0.5234035705026683,0.03837428948448052,0.5617901663165151,yes
0.6491122845502719,0.6758330182933929,0.7959227636062848,yes
0.2722511471077387,0.5795326857422562,0.1683260102007655,no
0.1353800003790684,0.24740703994737356,0.20794286614196694,yes
0.2642602319221039,0.4835605900432527,0.906872869552489,yes
0.415238207596609,0.4504244493631533,0.9922431533297621,yes
0.33102953944156766,0.019598345744318513,0.6185873104927395,yes
0.4940664268504529,0.7484279090472408,0.448414441604066,no
0.4297641800895555,0.9139477655572761,0.8168746006978906,yes
0.267746248405083,0.25113677521669,0.8208091503018998,yes
0.31456114047342587,0.200701457233893,0.3815802282304903,yes
0.7803765460683973,0.5273031500146668,0.974749259896796,yes
0.4380682397611748,0.13159259746780472,0.6177194652014161,yes
0.6363825857419296,0.06045437160605194,0.9781267886127236,yes
0.9354187046933014,0.39276689917677454,0.2929562673103177,no
0.31167990346297825,0.6122593413087147,0.9838383316508116,yes
0.33916138140399466,0.7612678613425197,0.4718807562748661,yes
0.23964227794703263,0.7612994198916583,0.6178202667335819,yes
0.043325611975711054,0.20544693643179213,0.3326022715591804,yes
0.359471058784963,0.5185777420156341,0.7095313237075687,yes
0.5407251113458098,0.5723683182459813,0.1736628950577697,no
0.2182888696963705,0.5242767841346652,0.8857950648315505,yes
0.496077071847852,0.564296837478482,0.379579102444327,no
0.03775765937905895,0.019123298705761904,0.8257740114110218,yes
0.9063516601977293,0.21453668488784272,0.9808442872139242,yes
0.9765477895768098,0.6866084208434691,0.9716136172438874,no
0.8501130144034781,0.4229517299401133,0.7861873393407497,no
0.30781857479209584,0.5098954058043137,0.1888129541682921,no
0.05375093696973088,0.9622784271292495,0.9733397532748383,yes
0.6423182219414567,0.30674614445161064,0.4783888081009999,no
0.2773528033860686,0.8796580326809271,0.4344998008566263,yes
0.7883032257717792,0.17901613757270263,0.20305442735925197,no
0.17360453409520837,0.5984571193875508,0.402373469694258,yes
0.24125688785711263,0.19960232554566493,0.945292384088221,yes
0.3586283019890142,0.16353149406952872,0.879185295757392,yes
0.6136585360304017,0.9597465173668913,0.42533107231575473,no
0.7231959592571169,0.5696482743371796,0.6926331404148531,no
0.61433386172262,0.6350812942096558,0.1685768233496191,no
0.3794632644534106,0.3775142176577859,0.8913611885212506,yes
0.553762613191545,0.40106731746274704,0.9203275341639123,yes
0.2583725943623829,0.8359508466244159,0.5757517670571152,yes
0.5091459385902899,0.8667617409815562,0.7485354157231207,yes
0.5205904667585173,0.44519422104897965,0.8092408233684273,yes
0.9631360252414214,0.9917822587258114,0.5273654146830937,no
0.27345301129569455,0.676766221327554,0.13668292085106654,no
0.9537282712318353,0.8961280256772648,0.8419892023545329,no
0.011643643637908374,0.7834581349448404,0.6350405790866044,yes
0.8187820104854373,0.3084602857729779,0.6574774649230891,no
0.03730582627894208,0.8206216765949781,0.9396398190179217,yes
0.8831106090607597,0.3976202331196268,0.43491365658364434,no
0.4752347062337303,0.006894024193775161,0.5412219693643301,yes
0.37071899819000165,0.1392202750202678,0.9491529442098539,yes
0.987732474745264,0.7041388108818016,0.9217816403828994,no
0.3568885277628937,0.4012444076292301,0.9044270410379789,yes
0.4441442642261024,0.3966531765069057,0.27912065648386614,no
0.7423738342095527,0.43486953055693434,0.45186493281408974,no
0.1789186622536747,0.08828953504596115,0.3532556346275188,yes
0.39277072787480893,0.9903894463702239,0.6409825257144507,yes
0.6129866414079592,0.09264099998439312,0.31097965200607997,no
0.34391131678897824,0.6719772669767101,0.8359194204890135,yes
0.38001694220518556,0.7705328722561551,0.5816159221731535,yes
0.889694024994274,0.3435457849765744,0.45402808783617504,no
0.6683479330028761,0.6228929607943279,0.2805145218675435,no
0.3713888348579204,0.29599970550299837,0.6860305482032807,yes
0.34871767833293,0.40935138888716693,0.7350958841726645,yes
0.05158429358621741,0.4494504944157258,0.9103477136721243,yes
0.5145132383034263,0.6800084106528663,0.6820700973614056,yes
0.63402541054535,0.9705889645141024,0.22420133390716215,no
0.078564339203673,0.8117793994221185,0.8803413244568047,yes
0.5342372723644981,0.7007039378625797,0.32451852580058466,no
0.8699356855872038,0.6263081113908295,0.3372078553125902,no
0.8995683189522241,0.7457344958907983,0.5668297159697127,no
0.5445649789130194,0.11526000250694524,0.7699675264495413,yes
0.31010063395379417,0.674497446931211,0.8419940802556504,yes
0.1366726234686515,0.7328503759714586,0.8048040978613774,yes
0.21762549829088362,0.4736886225088808,0.47058017467359886,yes
0.6730082513290743,0.27893116051246447,0.46098445737930904,no
0.4301904493906501,0.6447108526953236,0.6698813076191815,yes
0.6803711083812707,0.4306119912967694,0.9217969457160663,yes
0.10000711350242275,0.14207782277068182,0.9791228428547663,yes
0.8612015027381212,0.11917377033196108,0.7746181673195945,no
0.10356628902465115,0.09206689248166566,0.7690841889804031,yes
0.17879471414612036,0.3677614434569245,0.4415562475435676,yes
0.5599951051054897,0.7281001471864401,0.7550275040083,yes
0.8861654472952889,0.9779084790954136,0.5971587137813671,no
0.9863676609457797,0.45211705616294084,0.7897038999578666,no
0.4915197218071399,0.04831299069824291,0.8373065339948359,yes
0.04880525723482676,0.9235893539279918,0.8997526119706601,yes
0.3775428107728813,0.7334810451063865,0.8111097186738339,yes
0.8701280587896016,0.06683842308040311,0.7702651069863315,no
0.543317670738698,0.9041192385710513,0.7343654572930344,yes
0.4768133895455431,0.9633639846030781,0.9901983849067351,yes
0.5140378252529754,0.8780919486009695,0.6538565237222921,yes
0.9786123966613536,0.5884769070351241,0.5598588943539645,no
0.7014113141120779,0.658471377697075,0.2738797450792276,no
0.8063986863581378,0.7922790485166313,0.7873442557228179,no
0.7086699098992721,0.8405214417199731,0.5943195466221349,no
0.35561027257509803,0.5609070955478841,0.5892449118752637,yes
0.6171179242625111,0.9294246785761138,0.5546303502093609,no
0.8594400712120391,0.27136153920967065,0.5437667175293845,no
0.7009321709087435,0.9208809780935603,0.8572828426994189,yes
0.28814062319466216,0.912859264979647,0.5061365724961986,yes
0.2094357351870455,0.8868349356205447,0.9362283290455126,yes
0.3585414536295708,0.42003296311110594,0.8375914818918955,yes
0.6279454785850516,0.8252971199457975,0.8861931132963674,yes
0.5486102031265527,0.22617387962572533,0.5669040031814783,yes
0.3417547455605088,0.0859968934457771,0.4122178584298737,yes
0.9719550594792705,0.9694332772477607,0.9065448098865568,no
0.2787609601604786,0.17909886630023308,0.6557607943760204,yes
0.8596939870696954,0.037374936597146524,0.7156650512385784,no
0.5995133022032362,0.014537683613708774,0.4861927590345094,no
0.3909483731661356,0.20002591055949015,0.17263344704049444,no
0.27713844348140504,0.9479879326313021,0.4859854195871218,yes
0.9005468100920015,0.5575910525147934,0.34852715394630013,no
0.03169065828861095,0.9526330799374017,0.7565993172706743,yes
0.9640877513944359,0.6113173347319829,0.6203602746525368,no
0.6166387828321638,0.9833813635401654,0.631919683337254,yes
0.48768121020684796,0.044652310342707446,0.5519814657059942,yes
0.3370093139536441,0.00352121331918398,0.28319539948716266,no
0.21631245477884686,0.2937063136178262,0.3911347371761548,yes
0.9342479487857791,0.9349227883541149,0.9277338158598238,no
0.6460226110334957,0.7274127250694484,0.5636729334192049,no
0.7679196263358954,0.11379871181448342,0.921414136367272,yes
0.8232053123660457,0.5906496517843589,0.9829241374207244,yes
0.6819567543713605,0.04676634414709535,0.7639301731999603,yes
0.2796728801106576,0.9950638848306699,0.0832856870915114,no
0.8967521268615646,0.7945518339291016,0.9459874378652658,yes
0.19039137367852788,0.04375732142172817,0.944889788113364,yes
0.8838160841506766,0.9131980744646899,0.1881512990699358,no
0.10181739652671573,0.08176936621665454,0.4328688160772402,yes
0.07366863538193646,0.6547492288574654,0.38215452156202095,yes
0.1411644169698434,0.9237355301842096,0.7801457670887256,yes
0.6205656433402793,0.25892621016669715,0.4608422414712929,no
0.9402829404293793,0.4799008934701272,0.19047691988577065,no
0.18569148564440052,0.3622147106125244,0.40304961408423423,yes
0.7574346208179379,0.3331908389223901,0.8533822348106767,yes
0.2911369715414338,0.11080159037716752,0.9818022065534282,yes
0.216892897062559,0.32554045708808177,0.6102687820045847,yes
0.48157653098156916,0.8856989745093586,0.6866353025404323,yes
0.5434723164258171,0.9484539207661602,0.8075714845010483,yes
0.029511010239791524,0.8171636313117565,0.6035092352228052,yes
