x,y,t,yobserved
0.5323462379497513,1.6444531583075757,0.9676062002886561,yes
0.5858976732767699,1.0427041192451891,0.452620420689429,no
0.7391960911510461,1.470012867618512,0.869334988335054,yes
0.042539321495721594,1.381411979575112,0.606487549054425,yes
0.09132817223285061,0.9693827616247713,0.6092463837204348,yes
0.21960730802421202,0.9159137144360274,0.37079104183754036,yes
0.1368744216730089,1.456305209063823,0.9796637876223832,yes
0.4970246721685545,1.9111610497409541,0.3386048820868351,no
0.6873451443966724,0.37542321010246255,0.3808031899521061,no
0.22858769003647883,1.9505551543996684,0.5727688414484915,yes
0.19622184044210245,0.33050287439365067,0.6071771104934287,yes
0.03259294388086953,0.617241846257962,0.15582072020469268,yes
0.11358702350225736,1.5727034157073523,0.16008530582915287,yes
0.8063692230767429,1.6198492469167063,0.12579855143638888,no
0.7853071529686002,1.8096709099983372,0.9182612999863308,yes
0.866715895702642,0.5563424933143046,0.9333539099306918,yes
0.9870432462462341,0.9955893007485173,0.8927027693973527,no
0.7241374669551737,1.1742201048601437,0.714398780811214,no
0.3457388566622277,0.2526455679598993,0.6003893024065201,yes
0.787087085783029,1.8081122500388263,0.6796947770360425,no
0.7094535121901888,1.1718898904853434,0.5807732554441913,no
0.19276480651952965,1.1818026682965757,0.11728220152947376,no
0.9339791640950449,0.9185735593753538,0.3453222216465986,no
0.41461191490248683,1.863741508480144,0.8591769429685803,yes
0.8720203548962584,1.2880240978330564,0.37076178436474455,no
0.4937043873968787,1.0888109808673634,0.5009956585231339,yes
0.7594682530853031,1.6954941785911013,0.6724051989775316,no
0.9335422967076552,1.8298778461283647,0.8369296584524532,no
0.27056521802087485,1.3991295974657696,0.6683555790777304,yes
0.06818602391960848,0.6396689514624652,0.4437500987011866,yes
0.10768899476046168,1.678917476257475,0.8539833919576402,yes
0.13311133355671123,1.5369470456081817,0.9587050811732137,yes
0.6664445068129166,1.884342314645632,0.6840539566404424,yes
0.07501513024369189,1.024060903653067,0.7005558163956821,yes
0.7508281057603736,0.8048039344601858,0.23289994345903894,no
0.6979918803031888,1.5982189615888982,0.7054250289444008,yes
0.9364197521641568,0.6507268356222897,0.8637881018384012,no
0.5370044753615391,1.8537328962610755,0.7389007248602577,yes
0.32299633860912524,0.6882016809064516,0.7961865194109765,yes
0.01406458846902292,1.6561296138645836,0.6440166411213194,yes
0.967173357278899,0.8213705589225877,0.4285873907949768,no
0.6298691473493055,0.7110889868455109,0.7377692734062257,yes
0.2850376284953253,0.975832627464894,0.855223360962105,yes
0.0623581123420861,1.1621873148292552,0.5025651523868188,yes
0.3749639210954454,0.7537341258387393,0.9849872597332323,yes
0.8993969689016762,1.1857799559827507,0.9574021054741247,yes
0.09261496193119279,1.2119222039734079,0.8741498178908889,yes
0.38174591460123486,0.9623381254182316,0.7344247527809316,yes
0.6471067839627338,1.7603630327828346,0.6606087939789225,yes
0.06333930188808268,1.578746881645011,0.5059601797481006,yes
0.24269159475756663,1.1432882646727256,0.8571223587926392,yes
0.8696982436173609,0.18490914936314917,0.5177925978708252,no
0.5251649186424988,1.6402373548372473,0.5163813194604278,no
0.5575436019657363,1.348913587429735,0.8221361000781169,yes
0.45424201170494594,1.2863413519871392,0.5620465354544619,yes
0.9222835837643754,1.6612841728542842,0.8152564654928918,no
0.9092455605560859,0.910451936714659,0.5273076883617857,no
0.19014108152915887,0.4284937902775252,0.9664129177457458,yes
0.43512350109481346,1.3791801926673717,0.916218406151765,yes
0.2397050229989004,1.751796756022553,0.631990695039394,yes
0.4895651454079809,1.3977234478996425,0.37434597331548586,no
0.2761979087371005,1.9489848716459697,0.985257912441634,yes
0.5877250319746347,1.7530309515421676,0.5507126671844935,no
0.7410759103268657,1.4586721080194187,0.47305554522024634,no
0.704248112253503,0.8724702671421305,0.8262247819768054,yes
0.45406768586592605,1.4888450600439294,0.5457461307216569,yes
0.5723009131466855,1.112192534804625,0.6492056284595226,yes
0.8418211238401893,1.6682189219918921,0.3495044613430001,no
0.9056940462284976,1.0391413747785225,0.23048676579158395,no
0.23191110954052463,1.916240698716215,0.8244323311835823,yes
0.7250832402190187,0.7365319537478939,0.9051905513461541,yes
0.5225952396444123,1.5978609447164835,0.5121685881485826,no
0.9366705616287804,1.9817116014431067,0.492803776151791,no
0.7928098232415631,1.7543110188478532,0.6674652777407697,no
0.8475128194945365,1.6469746220528003,0.8684355012791988,yes
0.2811952429757387,1.3465037911707767,0.9426560414956124,yes
0.9773778344391177,1.985766883027272,0.6030151312949104,no
0.2509497894448278,1.5724763805879738,0.5094532090540081,yes
0.5876680777322997,0.27811595704593706,0.571446369666293,no
0.5672776539913013,1.3442244922593147,0.37941681990532933,no
0.7622290590821076,1.0575428251759136,0.6349840912917813,no
0.1888127566211928,0.5502921599673363,0.6052978416423389,yes
0.2587154262760313,1.063339170669364,0.8350758959325418,yes
0.562028217234357,0.7217004064588299,0.522373545626641,no
0.9548729738845325,0.14517906927000684,0.9949304177954088,yes
0.9442277025575062,1.9244944895496154,0.9943119131446801,yes
0.08195000966184096,0.7474719777565163,0.30403893031820495,yes
0.6280662122386208,0.5118491136918062,0.6802640812538467,yes
0.3879200500294452,1.3641658838799173,0.4605603096034266,yes
0.6113227283172131,1.3305588270464286,0.9463478946700353,yes
0.16850164477640184,1.4373840226489916,0.34888201405984925,yes
0.265041840315108,0.6843315501284029,0.479423608330668,yes
0.5660591342464306,0.9380929313691624,0.8380665603170735,yes
0.4247322586322392,0.8102832999737593,0.329725403695321,no
0.15231994416221872,1.0753685197178173,0.7228319633928578,yes
0.9748042246853524,1.7130186431629537,0.9289448015921846,no
0.5820714801585686,1.7018543937923902,0.73023356303656,yes
0.02557180628683653,1.4079425399864776,0.6220235720210918,yes
0.5924367441801922,0.6022145077095191,0.948583113262415,yes
0.17857383196751775,1.6064543012875523,0.5244889368077555,yes
0.22693657950404866,1.994565915906876,0.3745498827442362,yes
0.2035032759456018,0.8926219913127462,0.6784429534897595,yes
0.4270181571993872,1.9828787019014276,0.9875597922013402,yes
0.40781456414718664,1.178667670981124,0.588064966418389,yes
0.795036779141064,1.9145815644285107,0.9695262192983591,yes
0.12295438277005433,1.8554527262275677,0.45185210247506674,yes
0.755906591626271,0.5075886995068499,0.8018296224522915,yes
0.6634061517165178,1.1182214796406025,0.9603152024920041,yes
0.7553512581848046,0.5804812426390419,0.7010579193276212,no
0.6048321768534949,0.0022325842982300337,0.3253023638295843,no
0.7914468419038904,0.8577440005849406,0.3721829430822677,no
0.9066024805965929,0.8927447591934619,0.9214023268426614,yes
0.05313184456819131,1.9243824055146281,0.48587833103435574,yes
0.33846304432496244,1.6480590306751735,0.892846451804692,yes
0.9861732954740038,0.6798761962055588,0.9496315321630394,no
0.47067377406190725,1.9508529884493657,0.49492128102462,yes
0.885438311551527,0.654122217415825,0.7673591087164643,no
0.7521276704074534,1.8791037134693247,0.9144487281930143,yes
0.008855093814105208,1.7220721342961582,0.6269866738661601,yes
0.60958962080144,1.8721541399819084,0.33590723016308716,no
0.4502351674190457,1.4105289828422278,0.8149908224790161,yes
0.5177778408434036,1.337682785706159,0.9242215261565341,yes
0.5650269897397594,1.7902156191765577,0.9016397530226542,yes
0.1513728291457037,0.6542782464525841,0.5811494073392692,yes
0.7279279507210727,1.3057667822068124,0.7823388842828424,yes
0.11175649213291083,1.5875275347106383,0.7234086005941371,yes
0.9939325581532573,0.6062238735047626,0.6987581002377886,no
0.7827856723696524,0.45340593006339824,0.9464408695089153,yes
0.07982055656636278,1.6937009474907119,0.668654939713185,yes
0.37000344125115403,1.461008932232013,0.6680782183300217,yes
0.9089946697697776,1.8861563754379478,0.8018067744566919,no
0.9850377788691405,1.354501677312244,0.9698002589004677,no
0.9826861432898198,1.041844159133059,0.8373494462992126,no
0.3771771882664312,1.9077430563250273,0.928148679217601,yes
0.08554758703702758,1.457878807002552,0.870086088773742,yes
0.29634394020584887,1.511222477268937,0.46657477598249275,yes
0.4303195132187141,1.4627533596504432,0.7870192373097059,yes
0.07507355052240017,1.8785383408823382,0.8319923120485707,yes
0.37780494819979693,1.8232016522947991,0.7563205904632994,yes
0.815273239212732,0.38413308864259166,0.5972529154231286,no
0.6831970779017479,0.44086516691828376,0.668592573410181,no
0.025273393240816233,0.6646411160348047,0.7352992520749281,yes
0.3384849508258174,1.1307067289505186,0.6917954716044971,yes
